Unidad territorial, Variable, 2022
Camarones (Región de Arica y Parinacota), Sin información de su situación final Mujeres, 0.0
Camarones (Región de Arica y Parinacota), Sin información de su situación final Total, 0.0
Colchane, Retirados Hombres, 10.0
Colchane, Retirados Mujeres, 6.0
Colchane, Retirados sin información de sexo , -
Colchane, Retirados Total, 16.0
Colchane, Aprobados Hombres, 107.0
Colchane, Aprobados Mujeres, 90.0
Colchane, Aprobados sin información de sexo, 0.0
Colchane, Aprobados Total, 197.0
Colchane, Reprobados Hombres, 1.0
Colchane, Reprobados Mujeres, 1.0
Colchane, Reprobados Total, 2.0
Colchane, Traslados Hombres, 15.0
Colchane, Traslados Mujeres, 12.0
Colchane, Traslados sin información de sexo, 0.0
Colchane, Traslados Total, 27.0
Colchane, Sin información de su situación final Hombres, 0.0
Colchane, Sin información de su situación final Mujeres, 0.0
Colchane, Sin información de su situación final Total, 0.0
Camiña, Retirados Hombres, 2.0
Camiña, Retirados Mujeres, 1.0
Camiña, Retirados sin información de sexo , -
Camiña, Retirados Total, 3.0
Camiña, Aprobados Hombres, 139.0
Camiña, Aprobados Mujeres, 132.0
Camiña, Aprobados sin información de sexo, 0.0
Camiña, Aprobados Total, 271.0
Camiña, Reprobados Hombres, 0.0
Camiña, Reprobados Mujeres, 0.0
Camiña, Reprobados Total, 0.0
Camiña, Traslados Hombres, 4.0
Camiña, Traslados Mujeres, 5.0
Camiña, Traslados sin información de sexo, 0.0
Camiña, Traslados Total, 9.0
Camiña, Sin información de su situación final Hombres, 0.0
Camiña, Sin información de su situación final Mujeres, 0.0
Camiña, Sin información de su situación final Total, 0.0
Huara, Retirados Hombres, 8.0
Huara, Retirados Mujeres, 11.0
Huara, Retirados sin información de sexo , -
Huara, Retirados Total, 19.0
Huara, Aprobados Hombres, 303.0
Huara, Aprobados Mujeres, 225.0
Huara, Aprobados sin información de sexo, 0.0
Huara, Aprobados Total, 528.0
Huara, Reprobados Hombres, 9.0
Huara, Reprobados Mujeres, 3.0
Huara, Reprobados Total, 12.0
Huara, Traslados Hombres, 37.0
Huara, Traslados Mujeres, 19.0
Huara, Traslados sin información de sexo, 0.0
Huara, Traslados Total, 56.0
Huara, Sin información de su situación final Hombres, 0.0
Huara, Sin información de su situación final Mujeres, 0.0
Huara, Sin información de su situación final Total, 0.0
Iquique, Retirados Hombres, 733.0
Iquique, Retirados Mujeres, 638.0
Iquique, Retirados sin información de sexo , -
Iquique, Retirados Total, 1371.0
Iquique, Aprobados Hombres, 19200.0
Iquique, Aprobados Mujeres, 18106.0
Iquique, Aprobados sin información de sexo, 0.0
Iquique, Aprobados Total, 37306.0
Iquique, Reprobados Hombres, 505.0
Iquique, Reprobados Mujeres, 355.0
Iquique, Reprobados Total, 860.0
Iquique, Traslados Hombres, 1394.0
Iquique, Traslados Mujeres, 1419.0
Iquique, Traslados sin información de sexo, 0.0
Iquique, Traslados Total, 2813.0
Iquique, Sin información de su situación final Hombres, 0.0
Iquique, Sin información de su situación final Mujeres, 0.0
Iquique, Sin información de su situación final Total, 0.0
Pozo Almonte, Retirados Hombres, 63.0
Pozo Almonte, Retirados Mujeres, 42.0
Pozo Almonte, Retirados sin información de sexo , -
Pozo Almonte, Retirados Total, 105.0
Pozo Almonte, Aprobados Hombres, 1572.0
Pozo Almonte, Aprobados Mujeres, 1528.0
Pozo Almonte, Aprobados sin información de sexo, 0.0
Pozo Almonte, Aprobados Total, 3100.0
Pozo Almonte, Reprobados Hombres, 13.0
Pozo Almonte, Reprobados Mujeres, 8.0
Pozo Almonte, Reprobados Total, 21.0
Pozo Almonte, Traslados Hombres, 70.0
Pozo Almonte, Traslados Mujeres, 65.0
Pozo Almonte, Traslados sin información de sexo, 0.0
Pozo Almonte, Traslados Total, 135.0
Pozo Almonte, Sin información de su situación final Hombres, 0.0
Pozo Almonte, Sin información de su situación final Mujeres, 0.0
Pozo Almonte, Sin información de su situación final Total, 0.0
Alto Hospicio, Retirados Hombres, 764.0
Alto Hospicio, Retirados Mujeres, 500.0
Alto Hospicio, Retirados sin información de sexo , -
Alto Hospicio, Retirados Total, 1264.0
Alto Hospicio, Aprobados Hombres, 13189.0
Alto Hospicio, Aprobados Mujeres, 12477.0
Alto Hospicio, Aprobados sin información de sexo, 0.0
Alto Hospicio, Aprobados Total, 25666.0
Alto Hospicio, Reprobados Hombres, 442.0
Alto Hospicio, Reprobados Mujeres, 262.0
Alto Hospicio, Reprobados Total, 704.0
Alto Hospicio, Traslados Hombres, 771.0
Alto Hospicio, Traslados Mujeres, 708.0
Alto Hospicio, Traslados sin información de sexo, 0.0
Alto Hospicio, Traslados Total, 1479.0
Alto Hospicio, Sin información de su situación final Hombres, 0.0
Alto Hospicio, Sin información de su situación final Mujeres, 0.0
Alto Hospicio, Sin información de su situación final Total, 0.0
Pica, Retirados Hombres, 27.0
Pica, Retirados Mujeres, 31.0
Pica, Retirados sin información de sexo , -
Pica, Retirados Total, 58.0
Pica, Aprobados Hombres, 797.0
Pica, Aprobados Mujeres, 688.0
Pica, Aprobados sin información de sexo, 0.0
Pica, Aprobados Total, 1485.0
Pica, Reprobados Hombres, 17.0
Pica, Reprobados Mujeres, 16.0
Pica, Reprobados Total, 33.0
Pica, Traslados Hombres, 28.0
Pica, Traslados Mujeres, 43.0
Pica, Traslados sin información de sexo, 0.0
Pica, Traslados Total, 71.0
Pica, Sin información de su situación final Hombres, 0.0
Pica, Sin información de su situación final Mujeres, 0.0
Pica, Sin información de su situación final Total, 0.0
Ollagüe, Retirados Hombres, 0.0
Ollagüe, Retirados Mujeres, 0.0
Ollagüe, Retirados sin información de sexo , -
Ollagüe, Retirados Total, 0.0
Ollagüe, Aprobados Hombres, 26.0
Ollagüe, Aprobados Mujeres, 16.0
Ollagüe, Aprobados sin información de sexo, 0.0
Ollagüe, Aprobados Total, 42.0
Ollagüe, Reprobados Hombres, 0.0
Ollagüe, Reprobados Mujeres, 1.0
Ollagüe, Reprobados Total, 1.0
Ollagüe, Traslados Hombres, 0.0
Ollagüe, Traslados Mujeres, 2.0
Ollagüe, Traslados sin información de sexo, 0.0
Ollagüe, Traslados Total, 2.0
Ollagüe, Sin información de su situación final Hombres, 0.0
Ollagüe, Sin información de su situación final Mujeres, 0.0
Ollagüe, Sin información de su situación final Total, 0.0
Tocopilla, Retirados Hombres, 100.0
Tocopilla, Retirados Mujeres, 67.0
Tocopilla, Retirados sin información de sexo , -
Tocopilla, Retirados Total, 167.0
Tocopilla, Aprobados Hombres, 2584.0
Tocopilla, Aprobados Mujeres, 2461.0
Tocopilla, Aprobados sin información de sexo, 0.0
Tocopilla, Aprobados Total, 5045.0
Tocopilla, Reprobados Hombres, 73.0
Tocopilla, Reprobados Mujeres, 53.0
Tocopilla, Reprobados Total, 126.0
Tocopilla, Traslados Hombres, 134.0
Tocopilla, Traslados Mujeres, 153.0
Tocopilla, Traslados sin información de sexo, 0.0
Tocopilla, Traslados Total, 287.0
Tocopilla, Sin información de su situación final Hombres, 0.0
Tocopilla, Sin información de su situación final Mujeres, 0.0
Tocopilla, Sin información de su situación final Total, 0.0
María Elena, Retirados Hombres, 6.0
María Elena, Retirados Mujeres, 4.0
María Elena, Retirados sin información de sexo , -
María Elena, Retirados Total, 10.0
María Elena, Aprobados Hombres, 425.0
María Elena, Aprobados Mujeres, 406.0
María Elena, Aprobados sin información de sexo, 0.0
María Elena, Aprobados Total, 831.0
María Elena, Reprobados Hombres, 9.0
María Elena, Reprobados Mujeres, 4.0
María Elena, Reprobados Total, 13.0
María Elena, Traslados Hombres, 13.0
María Elena, Traslados Mujeres, 17.0
María Elena, Traslados sin información de sexo, 0.0
María Elena, Traslados Total, 30.0
María Elena, Sin información de su situación final Hombres, 0.0
María Elena, Sin información de su situación final Mujeres, 0.0
María Elena, Sin información de su situación final Total, 0.0
Calama, Retirados Hombres, 535.0
Calama, Retirados Mujeres, 411.0
Calama, Retirados sin información de sexo , -
Calama, Retirados Total, 946.0
Calama, Aprobados Hombres, 16805.0
Calama, Aprobados Mujeres, 15983.0
Calama, Aprobados sin información de sexo, 0.0
Calama, Aprobados Total, 32788.0
Calama, Reprobados Hombres, 271.0
Calama, Reprobados Mujeres, 156.0
Calama, Reprobados Total, 427.0
Calama, Traslados Hombres, 822.0
Calama, Traslados Mujeres, 869.0
Calama, Traslados sin información de sexo, 0.0
Calama, Traslados Total, 1691.0
Calama, Sin información de su situación final Hombres, 0.0
Calama, Sin información de su situación final Mujeres, 0.0
Calama, Sin información de su situación final Total, 0.0
Sierra Gorda, Retirados Hombres, 6.0
Sierra Gorda, Retirados Mujeres, 2.0
Sierra Gorda, Retirados sin información de sexo , -
Sierra Gorda, Retirados Total, 8.0
Sierra Gorda, Aprobados Hombres, 160.0
Sierra Gorda, Aprobados Mujeres, 110.0
Sierra Gorda, Aprobados sin información de sexo, 0.0
Sierra Gorda, Aprobados Total, 270.0
Sierra Gorda, Reprobados Hombres, 4.0
Sierra Gorda, Reprobados Mujeres, 2.0
Sierra Gorda, Reprobados Total, 6.0
Sierra Gorda, Traslados Hombres, 7.0
Sierra Gorda, Traslados Mujeres, 7.0
Sierra Gorda, Traslados sin información de sexo, 0.0
Sierra Gorda, Traslados Total, 14.0
Sierra Gorda, Sin información de su situación final Hombres, 0.0
Sierra Gorda, Sin información de su situación final Mujeres, 0.0
Sierra Gorda, Sin información de su situación final Total, 0.0
San Pedro De Atacama, Retirados Hombres, 27.0
San Pedro De Atacama, Retirados Mujeres, 12.0
San Pedro De Atacama, Retirados sin información de sexo , -
San Pedro De Atacama, Retirados Total, 39.0
San Pedro De Atacama, Aprobados Hombres, 865.0
San Pedro De Atacama, Aprobados Mujeres, 756.0
San Pedro De Atacama, Aprobados sin información de sexo, 0.0
San Pedro De Atacama, Aprobados Total, 1621.0
San Pedro De Atacama, Reprobados Hombres, 16.0
San Pedro De Atacama, Reprobados Mujeres, 6.0
San Pedro De Atacama, Reprobados Total, 22.0
San Pedro De Atacama, Traslados Hombres, 49.0
San Pedro De Atacama, Traslados Mujeres, 34.0
San Pedro De Atacama, Traslados sin información de sexo, 0.0
San Pedro De Atacama, Traslados Total, 83.0
San Pedro De Atacama, Sin información de su situación final Hombres, 0.0
San Pedro De Atacama, Sin información de su situación final Mujeres, 0.0
San Pedro De Atacama, Sin información de su situación final Total, 0.0
Mejillones, Retirados Hombres, 33.0
Mejillones, Retirados Mujeres, 30.0
Mejillones, Retirados sin información de sexo , -
Mejillones, Retirados Total, 63.0
Mejillones, Aprobados Hombres, 1528.0
Mejillones, Aprobados Mujeres, 1152.0
Mejillones, Aprobados sin información de sexo, 0.0
Mejillones, Aprobados Total, 2680.0
Mejillones, Reprobados Hombres, 26.0
Mejillones, Reprobados Mujeres, 20.0
Mejillones, Reprobados Total, 46.0
Mejillones, Traslados Hombres, 62.0
Mejillones, Traslados Mujeres, 53.0
Mejillones, Traslados sin información de sexo, 0.0
Mejillones, Traslados Total, 115.0
Mejillones, Sin información de su situación final Hombres, 0.0
Mejillones, Sin información de su situación final Mujeres, 0.0
Mejillones, Sin información de su situación final Total, 0.0
Antofagasta, Retirados Hombres, 1177.0
Antofagasta, Retirados Mujeres, 856.0
Antofagasta, Retirados sin información de sexo , -
Antofagasta, Retirados Total, 2033.0
Antofagasta, Aprobados Hombres, 33806.0
Antofagasta, Aprobados Mujeres, 32823.0
Antofagasta, Aprobados sin información de sexo, 0.0
Antofagasta, Aprobados Total, 66629.0
Antofagasta, Reprobados Hombres, 1068.0
Antofagasta, Reprobados Mujeres, 628.0
Antofagasta, Reprobados Total, 1696.0
Antofagasta, Traslados Hombres, 1854.0
Antofagasta, Traslados Mujeres, 1672.0
Antofagasta, Traslados sin información de sexo, 0.0
Antofagasta, Traslados Total, 3526.0
Antofagasta, Sin información de su situación final Hombres, 0.0
Antofagasta, Sin información de su situación final Mujeres, 0.0
Antofagasta, Sin información de su situación final Total, 0.0
Taltal, Retirados Hombres, 21.0
Taltal, Retirados Mujeres, 7.0
Taltal, Retirados sin información de sexo , -
Taltal, Retirados Total, 28.0
Taltal, Aprobados Hombres, 1184.0
Taltal, Aprobados Mujeres, 1152.0
Taltal, Aprobados sin información de sexo, 0.0
Taltal, Aprobados Total, 2336.0
Taltal, Reprobados Hombres, 17.0
Taltal, Reprobados Mujeres, 4.0
Taltal, Reprobados Total, 21.0
Taltal, Traslados Hombres, 46.0
Taltal, Traslados Mujeres, 61.0
Taltal, Traslados sin información de sexo, 0.0
Taltal, Traslados Total, 107.0
Taltal, Sin información de su situación final Hombres, 0.0
Taltal, Sin información de su situación final Mujeres, 0.0
Taltal, Sin información de su situación final Total, 0.0
Chañaral, Retirados Hombres, 41.0
Chañaral, Retirados Mujeres, 18.0
Chañaral, Retirados sin información de sexo , -
Chañaral, Retirados Total, 59.0
Chañaral, Aprobados Hombres, 1227.0
Chañaral, Aprobados Mujeres, 1166.0
Chañaral, Aprobados sin información de sexo, 0.0
Chañaral, Aprobados Total, 2393.0
Chañaral, Reprobados Hombres, 40.0
Chañaral, Reprobados Mujeres, 18.0
Chañaral, Reprobados Total, 58.0
Chañaral, Traslados Hombres, 51.0
Chañaral, Traslados Mujeres, 66.0
Chañaral, Traslados sin información de sexo, 0.0
Chañaral, Traslados Total, 117.0
Chañaral, Sin información de su situación final Hombres, 0.0
Chañaral, Sin información de su situación final Mujeres, 0.0
Chañaral, Sin información de su situación final Total, 0.0
Diego De Almagro, Retirados Hombres, 38.0
Diego De Almagro, Retirados Mujeres, 20.0
Diego De Almagro, Retirados sin información de sexo , -
Diego De Almagro, Retirados Total, 58.0
Diego De Almagro, Aprobados Hombres, 1414.0
Diego De Almagro, Aprobados Mujeres, 1304.0
Diego De Almagro, Aprobados sin información de sexo, 0.0
Diego De Almagro, Aprobados Total, 2718.0
Diego De Almagro, Reprobados Hombres, 49.0
Diego De Almagro, Reprobados Mujeres, 33.0
Diego De Almagro, Reprobados Total, 82.0
Diego De Almagro, Traslados Hombres, 85.0
Diego De Almagro, Traslados Mujeres, 106.0
Diego De Almagro, Traslados sin información de sexo, 0.0
Diego De Almagro, Traslados Total, 191.0
Diego De Almagro, Sin información de su situación final Hombres, 0.0
Diego De Almagro, Sin información de su situación final Mujeres, 0.0
Diego De Almagro, Sin información de su situación final Total, 0.0
Caldera, Retirados Hombres, 60.0
Caldera, Retirados Mujeres, 35.0
Caldera, Retirados sin información de sexo , -
Caldera, Retirados Total, 95.0
Caldera, Aprobados Hombres, 1751.0
Caldera, Aprobados Mujeres, 1733.0
Caldera, Aprobados sin información de sexo, 0.0
Caldera, Aprobados Total, 3484.0
Caldera, Reprobados Hombres, 41.0
Caldera, Reprobados Mujeres, 27.0
Caldera, Reprobados Total, 68.0
Caldera, Traslados Hombres, 84.0
Caldera, Traslados Mujeres, 64.0
Caldera, Traslados sin información de sexo, 0.0
Caldera, Traslados Total, 148.0
Caldera, Sin información de su situación final Hombres, 0.0
Caldera, Sin información de su situación final Mujeres, 0.0
Caldera, Sin información de su situación final Total, 0.0
Isla De Pascua, Retirados Hombres, 17.0
Isla De Pascua, Retirados Mujeres, 15.0
Isla De Pascua, Retirados sin información de sexo , -
Isla De Pascua, Retirados Total, 32.0
Isla De Pascua, Aprobados Hombres, 725.0
Isla De Pascua, Aprobados Mujeres, 702.0
Isla De Pascua, Aprobados sin información de sexo, 0.0
Isla De Pascua, Aprobados Total, 1427.0
Isla De Pascua, Reprobados Hombres, 10.0
Isla De Pascua, Reprobados Mujeres, 4.0
Isla De Pascua, Reprobados Total, 14.0
Isla De Pascua, Traslados Hombres, 67.0
Isla De Pascua, Traslados Mujeres, 74.0
Isla De Pascua, Traslados sin información de sexo, 0.0
Isla De Pascua, Traslados Total, 141.0
Isla De Pascua, Sin información de su situación final Hombres, 0.0
Isla De Pascua, Sin información de su situación final Mujeres, 0.0
Isla De Pascua, Sin información de su situación final Total, 0.0
Copiapó, Retirados Hombres, 505.0
Copiapó, Retirados Mujeres, 326.0
Copiapó, Retirados sin información de sexo , -
Copiapó, Retirados Total, 831.0
Copiapó, Aprobados Hombres, 15848.0
Copiapó, Aprobados Mujeres, 15354.0
Copiapó, Aprobados sin información de sexo, 0.0
Copiapó, Aprobados Total, 31202.0
Copiapó, Reprobados Hombres, 479.0
Copiapó, Reprobados Mujeres, 304.0
Copiapó, Reprobados Total, 783.0
Copiapó, Traslados Hombres, 733.0
Copiapó, Traslados Mujeres, 765.0
Copiapó, Traslados sin información de sexo, 0.0
Copiapó, Traslados Total, 1498.0
Copiapó, Sin información de su situación final Hombres, 0.0
Copiapó, Sin información de su situación final Mujeres, 0.0
Copiapó, Sin información de su situación final Total, 0.0
Tierra Amarilla, Retirados Hombres, 43.0
Tierra Amarilla, Retirados Mujeres, 18.0
Tierra Amarilla, Retirados sin información de sexo , -
Tierra Amarilla, Retirados Total, 61.0
Tierra Amarilla, Aprobados Hombres, 1036.0
Tierra Amarilla, Aprobados Mujeres, 943.0
Tierra Amarilla, Aprobados sin información de sexo, 0.0
Tierra Amarilla, Aprobados Total, 1979.0
Tierra Amarilla, Reprobados Hombres, 52.0
Tierra Amarilla, Reprobados Mujeres, 13.0
Tierra Amarilla, Reprobados Total, 65.0
Tierra Amarilla, Traslados Hombres, 94.0
Tierra Amarilla, Traslados Mujeres, 81.0
Tierra Amarilla, Traslados sin información de sexo, 0.0
Tierra Amarilla, Traslados Total, 175.0
Tierra Amarilla, Sin información de su situación final Hombres, 0.0
Tierra Amarilla, Sin información de su situación final Mujeres, 0.0
Tierra Amarilla, Sin información de su situación final Total, 0.0
Huasco, Retirados Hombres, 25.0
Huasco, Retirados Mujeres, 10.0
Huasco, Retirados sin información de sexo , -
Huasco, Retirados Total, 35.0
Huasco, Aprobados Hombres, 973.0
Huasco, Aprobados Mujeres, 856.0
Huasco, Aprobados sin información de sexo, 0.0
Huasco, Aprobados Total, 1829.0
Huasco, Reprobados Hombres, 8.0
Huasco, Reprobados Mujeres, 7.0
Huasco, Reprobados Total, 15.0
Huasco, Traslados Hombres, 56.0
Huasco, Traslados Mujeres, 63.0
Huasco, Traslados sin información de sexo, 0.0
Huasco, Traslados Total, 119.0
Huasco, Sin información de su situación final Hombres, 0.0
Huasco, Sin información de su situación final Mujeres, 0.0
Huasco, Sin información de su situación final Total, 0.0
Freirina, Retirados Hombres, 14.0
Freirina, Retirados Mujeres, 18.0
Freirina, Retirados sin información de sexo , -
Freirina, Retirados Total, 32.0
Freirina, Aprobados Hombres, 652.0
Freirina, Aprobados Mujeres, 611.0
Freirina, Aprobados sin información de sexo, 0.0
Freirina, Aprobados Total, 1263.0
Freirina, Reprobados Hombres, 10.0
Freirina, Reprobados Mujeres, 6.0
Freirina, Reprobados Total, 16.0
Freirina, Traslados Hombres, 34.0
Freirina, Traslados Mujeres, 53.0
Freirina, Traslados sin información de sexo, 0.0
Freirina, Traslados Total, 87.0
Freirina, Sin información de su situación final Hombres, 0.0
Freirina, Sin información de su situación final Mujeres, 0.0
Freirina, Sin información de su situación final Total, 0.0
Vallenar, Retirados Hombres, 148.0
Vallenar, Retirados Mujeres, 83.0
Vallenar, Retirados sin información de sexo , -
Vallenar, Retirados Total, 231.0
Vallenar, Aprobados Hombres, 5296.0
Vallenar, Aprobados Mujeres, 5146.0
Vallenar, Aprobados sin información de sexo, 0.0
Vallenar, Aprobados Total, 10442.0
Vallenar, Reprobados Hombres, 98.0
Vallenar, Reprobados Mujeres, 76.0
Vallenar, Reprobados Total, 174.0
Vallenar, Traslados Hombres, 286.0
Vallenar, Traslados Mujeres, 273.0
Vallenar, Traslados sin información de sexo, 0.0
Vallenar, Traslados Total, 559.0
Vallenar, Sin información de su situación final Hombres, 0.0
Vallenar, Sin información de su situación final Mujeres, 0.0
Vallenar, Sin información de su situación final Total, 0.0
Alto Del Carmen, Retirados Hombres, 12.0
Alto Del Carmen, Retirados Mujeres, 5.0
Alto Del Carmen, Retirados sin información de sexo , -
Alto Del Carmen, Retirados Total, 17.0
Alto Del Carmen, Aprobados Hombres, 367.0
Alto Del Carmen, Aprobados Mujeres, 376.0
Alto Del Carmen, Aprobados sin información de sexo, 0.0
Alto Del Carmen, Aprobados Total, 743.0
Alto Del Carmen, Reprobados Hombres, 22.0
Alto Del Carmen, Reprobados Mujeres, 6.0
Alto Del Carmen, Reprobados Total, 28.0
Alto Del Carmen, Traslados Hombres, 26.0
Alto Del Carmen, Traslados Mujeres, 22.0
Alto Del Carmen, Traslados sin información de sexo, 0.0
Alto Del Carmen, Traslados Total, 48.0
Alto Del Carmen, Sin información de su situación final Hombres, 0.0
Alto Del Carmen, Sin información de su situación final Mujeres, 0.0
Alto Del Carmen, Sin información de su situación final Total, 0.0
La Higuera, Retirados Hombres, 10.0
La Higuera, Retirados Mujeres, 3.0
La Higuera, Retirados sin información de sexo , -
La Higuera, Retirados Total, 13.0
La Higuera, Aprobados Hombres, 357.0
La Higuera, Aprobados Mujeres, 317.0
La Higuera, Aprobados sin información de sexo, 0.0
La Higuera, Aprobados Total, 674.0
La Higuera, Reprobados Hombres, 20.0
La Higuera, Reprobados Mujeres, 6.0
La Higuera, Reprobados Total, 26.0
La Higuera, Traslados Hombres, 19.0
La Higuera, Traslados Mujeres, 14.0
La Higuera, Traslados sin información de sexo, 0.0
La Higuera, Traslados Total, 33.0
La Higuera, Sin información de su situación final Hombres, 0.0
La Higuera, Sin información de su situación final Mujeres, 0.0
La Higuera, Sin información de su situación final Total, 0.0
La Serena, Retirados Hombres, 661.0
La Serena, Retirados Mujeres, 564.0
La Serena, Retirados sin información de sexo , -
La Serena, Retirados Total, 1225.0
La Serena, Aprobados Hombres, 25737.0
La Serena, Aprobados Mujeres, 25414.0
La Serena, Aprobados sin información de sexo, 0.0
La Serena, Aprobados Total, 51151.0
La Serena, Reprobados Hombres, 791.0
La Serena, Reprobados Mujeres, 421.0
La Serena, Reprobados Total, 1212.0
La Serena, Traslados Hombres, 1765.0
La Serena, Traslados Mujeres, 1691.0
La Serena, Traslados sin información de sexo, 0.0
La Serena, Traslados Total, 3456.0
La Serena, Sin información de su situación final Hombres, 1.0
La Serena, Sin información de su situación final Mujeres, 0.0
La Serena, Sin información de su situación final Total, 1.0
Coquimbo, Retirados Hombres, 596.0
Coquimbo, Retirados Mujeres, 438.0
Coquimbo, Retirados sin información de sexo , -
Coquimbo, Retirados Total, 1034.0
Coquimbo, Aprobados Hombres, 20168.0
Coquimbo, Aprobados Mujeres, 19421.0
Coquimbo, Aprobados sin información de sexo, 0.0
Coquimbo, Aprobados Total, 39589.0
Coquimbo, Reprobados Hombres, 623.0
Coquimbo, Reprobados Mujeres, 457.0
Coquimbo, Reprobados Total, 1080.0
Coquimbo, Traslados Hombres, 1401.0
Coquimbo, Traslados Mujeres, 1450.0
Coquimbo, Traslados sin información de sexo, 0.0
Coquimbo, Traslados Total, 2851.0
Coquimbo, Sin información de su situación final Hombres, 0.0
Coquimbo, Sin información de su situación final Mujeres, 0.0
Coquimbo, Sin información de su situación final Total, 0.0
Paiguano, Retirados Hombres, 7.0
Paiguano, Retirados Mujeres, 5.0
Paiguano, Retirados sin información de sexo , -
Paiguano, Retirados Total, 12.0
